index_1,index_2,values
2916,71944,1
2916,49571,1
2916,20304,1
2916,41792,1
2916,12961,1
2916,12962,1
2916,82309,1
2916,72794,1
2916,5442,1
2916,62830,1
2916,14184,1
2834,46907,1
2834,4275,1
2834,80552,1
2834,1245,1
2834,49571,1
2834,57405,1
2834,7737,1
2834,27940,1
2834,57750,1
2834,72738,1
2834,62830,1
2834,46790,1
986,15201,1
986,43187,1
986,42544,1
986,12117,1
986,82642,1
986,2262,1
986,14662,1
986,42793,1
986,886,1
986,69430,1
986,32499,1
986,64608,1
986,22629,1
986,65728,1
986,49571,1
986,24050,1
986,5441,1
1924,30053,1
1924,47224,1
1924,2262,1
1924,23066,1
1924,21695,1
1924,55188,1
1924,81813,1
1924,36508,1
1924,12192,1
2539,39213,1
2539,10840,1
2539,32066,1
2539,16594,1
2539,12740,1
2539,2717,1
2539,58674,1
2539,8669,1
2539,21695,1
2539,7737,1
2539,61733,1
44,0,1
44,12413,1
44,8781,1
44,81120,1
44,14157,1
44,34037,1
44,47542,1
44,7551,1
44,2262,1
44,72992,1
44,34576,1
44,30149,1
44,49692,1
44,53682,1
44,2717,1
44,14595,1
44,12740,1
44,76292,1
44,16118,1
44,79527,1
44,32373,1
186,777,1
186,36129,1
186,12740,1
186,2717,1
186,49571,1
186,2262,1
186,41792,1
186,12192,1
186,69430,1
2754,63149,1
2754,11717,1
2754,20578,1
2754,2226,1
2754,62830,1
2754,12192,1
1472,49786,1
1472,16805,1
1472,26265,1
1472,41625,1
1472,36884,1
1472,47543,1
1472,7249,1
1472,62830,1
1472,40831,1
1472,4279,1
428,0,1
428,30053,1
428,16594,1
428,15217,1
428,50975,1
428,62830,1
837,29536,1
837,0,1
837,12605,1
837,33496,1
837,58128,1
837,79526,1
837,60316,1
837,74772,1
837,21695,1
837,78708,1
1006,0,1
1006,14662,1
1006,948,1
1006,70165,1
1006,26363,1
1006,43986,1
1006,83074,1
1006,18841,1
1006,40148,1
1006,77244,1
1006,47105,1
1006,63173,1
1006,35549,1
1006,30149,1
1006,62830,1
1006,24487,1
1006,58773,1
1006,52649,1
1006,63095,1
1006,25498,1
1006,20604,1
1006,9242,1
1006,41918,1
613,0,1
613,7312,1
613,80267,1
613,14615,1
613,63840,1
613,63165,1
613,2262,1
613,62447,1
613,63861,1
613,68610,1
613,74772,1
613,62830,1
613,16468,1
613,12605,1
613,20629,1
613,12192,1
613,27594,1
613,63149,1
613,52493,1
613,50836,1
135,67899,1
135,47556,1
135,68960,1
135,51823,1
135,21695,1
135,25338,1
135,29199,1
135,27039,1
135,71191,1
135,8599,1
135,7669,1
135,76067,1
135,52227,1
135,12192,1
135,83705,1
135,12818,1
135,3364,1
135,59428,1
135,41661,1
341,0,1
341,12605,1
341,63165,1
341,2262,1
341,53886,1
341,52493,1
341,16594,1
341,58328,1
18,0,1
18,8663,1
18,43980,1
18,24274,1
18,56888,1
18,53886,1
18,48783,1
18,15501,1
18,72794,1
18,8554,1
18,16594,1
18,7968,1
18,47703,1
18,12908,1
18,63630,1
18,81679,1
18,38355,1
18,26265,1
18,62830,1
18,67973,1
18,25021,1
18,82114,1
18,201,1
18,46460,1
18,9481,1
18,12192,1
701,0,1
701,41920,1
701,33612,1
701,43187,1
701,42544,1
701,34302,1
701,15801,1
701,20304,1
701,34037,1
701,4093,1
701,82309,1
701,33186,1
701,52842,1
701,58674,1
701,42918,1
701,46648,1
701,76106,1
701,32351,1
701,70192,1
701,14385,1
701,48445,1
701,36762,1
701,49571,1
701,34162,1
701,63553,1
701,12309,1
701,41792,1
701,26189,1
701,81450,1
701,13370,1
701,6712,1
130,0,1
130,12605,1
130,29460,1
130,65009,1
130,9912,1
130,12740,1
130,8291,1
130,62447,1
130,75534,1
130,12192,1
2605,8845,1
2605,66762,1
2605,7249,1
2605,30362,1
2605,19581,1
2605,8089,1
2605,38951,1
2605,40831,1
923,0,1
923,63165,1
923,2262,1
923,75534,1
923,19900,1
923,12192,1
923,1640,1
2319,0,1
2319,29536,1
2319,67458,1
2319,66096,1
2319,1484,1
2319,7344,1
2319,12117,1
2319,63165,1
2319,20304,1
2319,19785,1
2319,72794,1
2319,62830,1
2319,20222,1
2319,66314,1
2319,12309,1
2319,9578,1
2319,42074,1
2319,53682,1
2319,49571,1
2319,28519,1
2319,8808,1
2319,2262,1
2319,52142,1
2319,14184,1
87,0,1
87,66096,1
87,3870,1
87,42074,1
87,33707,1
87,7344,1
87,57288,1
87,62830,1
87,14184,1
1990,0,1
1990,79526,1
1990,12309,1
1990,37784,1
1990,12740,1
1990,50076,1
1159,63165,1
1159,78172,1
1159,74772,1
1159,4275,1
1159,62830,1
1159,12605,1
1931,33565,1
1931,0,1
1931,16594,1
1931,7896,1
1931,1719,1
1931,78773,1
1931,8554,1
1931,62830,1
636,17153,1
636,83802,1
636,79699,1
636,9859,1
636,16594,1
636,54182,1
636,23707,1
2214,0,1
2214,6883,1
2214,37830,1
2214,32066,1
2214,7110,1
2214,34976,1
2214,26321,1
2214,71920,1
2214,82642,1
2214,74809,1
2214,8368,1
2214,14662,1
2214,62830,1
2214,36597,1
2214,19785,1
2214,11717,1
2214,82623,1
2214,14590,1
2214,38235,1
2214,42184,1
2214,50219,1
2214,12192,1
2214,78773,1
2214,8774,1
2214,80896,1
2148,30167,1
2148,18156,1
2148,930,1
2148,34551,1
2148,20629,1
2148,12192,1
514,58709,1
514,47537,1
514,8592,1
514,41461,1
514,51563,1
514,28978,1
514,80155,1
514,62830,1
514,18584,1
2499,0,1
2499,11501,1
2499,11717,1
2499,58349,1
2499,76459,1
2499,62649,1
2499,12192,1
2499,40919,1
2499,63149,1
2499,64302,1
2499,62830,1
2499,76363,1
2001,0,1
2001,38917,1
2001,67458,1
2001,12309,1
2001,62830,1
2001,16594,1
2001,68938,1
2001,31667,1
2001,40831,1
2001,71291,1
2001,13541,1
1149,29536,1
1149,14277,1
1149,60122,1
1149,65009,1
1149,45806,1
1149,68960,1
1149,10869,1
1149,23900,1
1149,63165,1
1149,62447,1
1149,40655,1
1149,75534,1
1149,47563,1
1149,12605,1
1149,20192,1
1149,60316,1
1149,77497,1
257,0,1
257,29536,1
257,33707,1
257,63165,1
257,2262,1
257,27324,1
257,28874,1
257,21695,1
257,16594,1
257,12192,1
2757,38177,1
2757,8899,1
2757,44799,1
2757,3327,1
2757,62830,1
2757,57507,1
1120,0,1
1120,64841,1
1120,1955,1
1120,26282,1
1120,59357,1
1120,79816,1
1120,81120,1
1120,17768,1
1120,7912,1
1120,18395,1
1120,35585,1
1120,12962,1
1120,5591,1
1120,47827,1
1120,31922,1
1120,63947,1
1120,1208,1
1120,32351,1
1120,62830,1
1120,29525,1
1120,21100,1
1120,21474,1
1120,32717,1
1120,65542,1
1120,62295,1
1120,52403,1
2817,0,1
2817,8554,1
2817,3327,1
2817,13541,1
2817,57211,1
2817,374,1
2817,12034,1
2817,68722,1
2817,16816,1
2817,22617,1
2817,62830,1
1865,64752,1
1865,8845,1
1865,9614,1
1865,70515,1
1865,43677,1
1865,58250,1
1865,15344,1
1865,2262,1
1865,3113,1
1221,0,1
1221,83302,1
1221,33425,1
1221,80442,1
1221,52586,1
1221,12117,1
1221,34820,1
1221,70308,1
1221,63293,1
1221,58200,1
1221,57552,1
1221,34837,1
1221,72610,1
1221,14131,1
1221,76106,1
1221,5591,1
1221,31783,1
1221,45661,1
1221,5763,1
1221,6524,1
1221,5441,1
1221,75429,1
1221,8431,1
1221,11497,1
1221,13311,1
1221,25072,1
1221,24997,1
1221,21490,1
1221,70581,1
1221,78910,1
1221,14781,1
1221,6857,1
1221,24442,1
1221,1756,1
1221,37208,1
1221,25672,1
1221,62830,1
1221,32805,1
1221,11501,1
1221,53462,1
1221,47205,1
1221,53469,1
1221,1245,1
1221,79755,1
1221,5442,1
1221,17254,1
1221,23556,1
1221,78433,1
1221,82702,1
1221,12283,1
1221,78940,1
1221,44848,1
3133,12605,1
3133,38082,1
3133,12192,1
3133,46330,1
3133,2262,1
3133,74772,1
3133,21695,1
3133,75534,1
3133,68705,1
3133,29199,1
3133,21126,1
2774,0,1
2774,27192,1
2774,6057,1
2774,63582,1
2774,62570,1
2774,69587,1
2774,12740,1
2774,2717,1
2774,58674,1
2774,49878,1
2774,79108,1
2774,36434,1
2774,12192,1
974,29536,1
974,0,1
974,12605,1
974,76276,1
974,62983,1
974,62830,1
974,45416,1
974,79526,1
974,63165,1
974,63605,1
974,22071,1
974,12192,1
1490,0,1
1490,16094,1
1490,64883,1
1490,64850,1
1490,40985,1
1490,31201,1
1490,11717,1
1490,52493,1
1490,13753,1
1490,62830,1
1490,16390,1
1490,12605,1
1490,13765,1
1490,4175,1
1490,32503,1
1490,69732,1
1490,32126,1
1490,53549,1
1490,41144,1
1490,73221,1
1490,32351,1
1490,79933,1
1490,79185,1
1490,63840,1
1490,45452,1
1490,64421,1
1490,12192,1
2715,0,1
2715,33700,1
2715,70919,1
2715,68522,1
2715,12633,1
2715,71831,1
2715,27033,1
2715,7116,1
2715,62830,1
2715,22734,1
2715,12807,1
2715,25646,1
2715,43337,1
2715,27008,1
2715,73022,1
2715,377,1
2715,77136,1
1513,0,1
1513,989,1
1513,23407,1
1513,62830,1
1513,12192,1
1513,25021,1
62,82114,1
62,53118,1
62,62408,1
62,62830,1
62,5081,1
62,59428,1
1195,0,1
1195,55771,1
1195,66551,1
1195,56264,1
1195,19785,1
1195,70343,1
1195,825,1
1195,44844,1
1195,56774,1
1195,62830,1
1195,40831,1
1195,58328,1
1195,12309,1
1195,80529,1
1195,12192,1
1195,49571,1
1195,74872,1
1195,26566,1
1137,0,1
1137,6883,1
1137,66096,1
1137,64169,1
1137,36129,1
1137,34531,1
1137,19785,1
1137,63582,1
1137,2262,1
1137,48659,1
1137,62830,1
2701,41920,1
2701,0,1
2701,81175,1
2701,28666,1
2701,12740,1
2701,14157,1
2701,12117,1
2701,77743,1
2701,83074,1
2701,69560,1
2701,60093,1
2701,60351,1
318,35087,1
318,35755,1
318,12117,1
318,79526,1
318,35585,1
318,51495,1
318,34410,1
318,40916,1
318,1484,1
318,40919,1
318,32126,1
318,72924,1
318,58128,1
318,78887,1
318,28869,1
318,44093,1
318,49080,1
318,59428,1
318,45247,1
318,66491,1
318,38636,1
318,64496,1
318,14662,1
318,69105,1
318,37784,1
318,63582,1
318,10840,1
318,74778,1
318,6037,1
318,32351,1
318,79719,1
318,2717,1
318,78773,1
318,68946,1
318,12192,1
318,29536,1
318,44797,1
318,38838,1
318,21695,1
318,37670,1
318,35682,1
318,22037,1
318,12740,1
318,72404,1
318,37681,1
318,63792,1
318,60351,1
318,7737,1
318,5026,1
318,42544,1
318,20599,1
318,38714,1
318,40917,1
318,43187,1
318,68522,1
318,77702,1
318,73701,1
318,34037,1
318,19581,1
318,62830,1
318,12605,1
318,81175,1
318,16594,1
318,1245,1
318,67729,1
113,9594,1
113,42544,1
113,12117,1
113,63165,1
113,2262,1
113,62447,1
113,65712,1
113,75016,1
113,78039,1
113,63582,1
113,30727,1
113,26662,1
113,29052,1
113,38355,1
113,19580,1
113,2717,1
113,49571,1
113,57405,1
113,7737,1
113,78172,1
2390,0,1
2390,42450,1
2390,2262,1
2390,41370,1
2390,28789,1
2390,12192,1
788,16594,1
788,3725,1
788,62830,1
788,39860,1
788,75552,1
788,44844,1
788,38219,1
1936,79526,1
1936,51423,1
1936,16594,1
1936,64823,1
1936,17539,1
1936,75534,1
1936,22734,1
2296,0,1
2296,67458,1
2296,68274,1
2296,36129,1
2296,50975,1
2296,14184,1
1710,12605,1
1710,51423,1
1710,67860,1
1710,20192,1
1710,8424,1
1710,79526,1
1710,57405,1
1710,63165,1
1710,2262,1
1710,7312,1
1710,43945,1
1710,74772,1
1710,21695,1
1710,6732,1
1710,50836,1
1717,8913,1
1717,19241,1
1717,21695,1
1717,71191,1
1717,62830,1
1717,56693,1
1717,16594,1
1040,29536,1
1040,12605,1
1040,62447,1
1040,66404,1
1040,63165,1
1040,12192,1
1998,49571,1
1998,11717,1
1998,35387,1
1998,78128,1
1998,63149,1
1998,62830,1
246,0,1
246,74653,1
246,36129,1
246,13277,1
246,19785,1
246,69105,1
246,54698,1
246,5244,1
246,62830,1
246,37670,1
246,81175,1
246,76106,1
246,32351,1
246,8855,1
246,38566,1
246,12740,1
246,70801,1
246,68522,1
246,37681,1
246,70898,1
246,12192,1
746,34561,1
746,40384,1
746,77821,1
746,36129,1
746,915,1
746,29703,1
746,1510,1
746,42182,1
746,52649,1
746,76181,1
746,20872,1
746,71831,1
746,60300,1
746,519,1
746,34410,1
746,69903,1
746,8554,1
746,45142,1
746,49571,1
746,55335,1
746,7315,1
746,53171,1
746,74091,1
746,16079,1
746,54609,1
746,46011,1
746,8414,1
746,12075,1
746,55,1
746,9961,1
746,63499,1
746,78345,1
746,44691,1
746,62830,1
746,84277,1
746,48021,1
746,12605,1
746,21830,1
746,71900,1
746,77928,1
746,48029,1
746,42018,1
746,1398,1
746,29139,1
746,2202,1
746,5136,1
2849,29536,1
2849,12605,1
2849,32067,1
2849,63165,1
2849,79526,1
2849,2262,1
2849,14662,1
2849,74772,1
2849,51896,1
2849,12192,1
2554,0,1
2554,38714,1
2554,27777,1
2554,54936,1
2554,79185,1
2554,20411,1
2554,68363,1
2554,79527,1
2554,62830,1
2554,47575,1
2554,49571,1
2554,40919,1
2554,51423,1
2554,51179,1
2554,58128,1
2554,12740,1
2554,2717,1
2554,62593,1
2554,58674,1
2554,32602,1
2554,28266,1
2554,41792,1
2554,2209,1
2554,42213,1
2554,12192,1
1843,0,1
1843,53886,1
1843,11717,1
1843,32351,1
1843,79526,1
1843,84639,1
1843,53682,1
1843,42450,1
1843,63165,1
1843,2262,1
1843,63149,1
1843,62830,1
1843,12192,1
920,0,1
920,39320,1
920,36129,1
920,51359,1
920,48704,1
920,22754,1
920,30675,1
920,27034,1
920,62830,1
920,51217,1
920,40917,1
920,43011,1
920,32089,1
920,23848,1
920,63149,1
920,75799,1
1126,12603,1
1126,11288,1
1126,42617,1
1126,42544,1
1126,12113,1
1126,84639,1
1126,49571,1
1126,12117,1
1126,78773,1
1126,62447,1
1126,63840,1
1126,62830,1
1126,16118,1
1126,63486,1
299,29536,1
299,12605,1
299,51423,1
299,79526,1
299,63165,1
299,63149,1
299,82702,1
299,16594,1
299,12192,1
1450,0,1
1450,11717,1
1450,62983,1
1450,38355,1
1450,36129,1
1450,62830,1
1450,40368,1
1987,0,1
1987,36593,1
1987,76276,1
1987,43187,1
1987,33425,1
1987,42267,1
1987,2262,1
1987,2637,1
1987,30727,1
1987,7243,1
1987,73439,1
1987,76102,1
1987,4705,1
1987,17815,1
1987,16468,1
1987,49571,1
1987,15344,1
1987,69430,1
1987,7737,1
1987,8781,1
1987,31071,1
1987,52493,1
1987,80222,1
1987,51896,1
1987,19900,1
223,33245,1
223,31456,1
223,71215,1
223,83357,1
223,64430,1
223,77818,1
223,78022,1
223,16594,1
223,73100,1
2644,0,1
2644,8842,1
2644,8843,1
2644,8845,1
2644,80529,1
2644,71215,1
2644,57750,1
2644,9890,1
2644,74777,1
2644,62830,1
2644,12192,1
2398,11717,1
2398,27777,1
2398,54936,1
2398,77702,1
2398,37681,1
2398,78773,1
2398,14662,1
2398,63149,1
2398,79527,1
2398,6712,1
1671,0,1
1671,12605,1
1671,9912,1
1671,5081,1
1671,16594,1
1671,52227,1
1671,59428,1
1671,49571,1
1671,63165,1
1671,53885,1
1671,82702,1
1671,62830,1
1671,12192,1
2407,0,1
2407,61268,1
2407,73238,1
2407,36129,1
2407,80442,1
2407,12113,1
2407,4399,1
2407,20304,1
2407,17606,1
2407,56472,1
2407,58200,1
2407,10613,1
2407,32313,1
2407,63553,1
2407,70713,1
2407,74653,1
2407,80642,1
2407,29563,1
2407,49571,1
2407,8808,1
2407,7737,1
2407,26189,1
2407,84093,1
2407,48482,1
2407,42544,1
2407,3463,1
2407,48796,1
2407,65225,1
2407,3636,1
2407,72794,1
2407,44276,1
2407,62830,1
2407,12309,1
2407,83282,1
2407,41645,1
2407,54713,1
2407,48445,1
2407,1245,1
2407,78773,1
2407,76106,1
2407,25416,1
2407,6460,1
2407,78372,1
1834,1876,1
1834,66551,1
1834,5730,1
1834,63407,1
1834,57985,1
1834,62830,1
1834,59499,1
1834,81077,1
3067,0,1
3067,12783,1
3067,31119,1
3067,70045,1
3067,46015,1
3067,62207,1
3067,37913,1
3067,79185,1
3067,76811,1
3067,38413,1
3067,37088,1
3067,80558,1
3067,71472,1
3067,33755,1
3067,68247,1
3067,76617,1
3067,1613,1
3067,55160,1
3067,48542,1
3067,75174,1
3067,34197,1
3067,74411,1
3067,76776,1
3067,75248,1
3067,47922,1
3067,21648,1
3067,35107,1
3067,19157,1
3067,21446,1
3067,670,1
3067,72390,1
3067,38643,1
3067,12007,1
3067,32344,1
3067,52363,1
3067,30385,1
3067,39459,1
3067,63999,1
3067,30298,1
3067,69558,1
3067,42200,1
3067,44799,1
3067,20788,1
3067,34392,1
3067,16522,1
3067,21695,1
3067,20619,1
3067,22342,1
3067,13543,1
3067,30053,1
3067,10010,1
3067,28539,1
3067,15275,1
3067,75499,1
3067,39073,1
3067,6577,1
3067,52004,1
3067,52428,1
3067,82565,1
3067,59679,1
3067,5771,1
3067,63160,1
3067,60950,1
3067,10905,1
3067,26654,1
3067,76770,1
3067,153,1
3067,4901,1
3067,37867,1
3067,47025,1
3067,62830,1
3067,69686,1
3067,57270,1
3067,9890,1
3067,49970,1
3067,33037,1
3067,66745,1
3067,54966,1
3067,63355,1
3067,20546,1
3067,54480,1
2158,20486,1
2158,35937,1
2158,49620,1
2158,34416,1
2158,996,1
2158,69550,1
2060,0,1
2060,76084,1
2060,548,1
2060,79526,1
2060,79527,1
2060,695,1
2060,62830,1
2060,30348,1
2060,30053,1
2060,55310,1
2060,54997,1
2060,46533,1
2060,64709,1
2060,72738,1
2060,31728,1
2060,73233,1
3106,41920,1
3106,6883,1
3106,61775,1
3106,62830,1
3106,14157,1
3106,2717,1
1920,0,1
1920,52646,1
1920,42694,1
1920,41370,1
1920,63582,1
1920,76398,1
1920,26265,1
1920,21695,1
1920,62830,1
1920,6753,1
2286,0,1
2286,43187,1
2286,41759,1
2286,69105,1
2286,72794,1
2286,30727,1
2286,69430,1
2286,55592,1
2286,27799,1
2286,4175,1
2286,4052,1
2286,50975,1
2286,48445,1
2286,1245,1
2286,49571,1
2286,9063,1
2286,52056,1
2286,7737,1
2286,75799,1
2286,6712,1
2709,0,1
2709,76084,1
2709,16300,1
2709,51855,1
2709,8089,1
2709,50178,1
2709,47098,1
2709,450,1
2709,50726,1
2709,40997,1
2709,62830,1
2709,48796,1
2709,2717,1
2709,12979,1
2709,60360,1
2709,64399,1
726,0,1
726,32066,1
726,52285,1
726,57647,1
726,7459,1
726,20599,1
726,62830,1
726,12192,1
726,65448,1
646,11478,1
646,51423,1
646,71260,1
646,62983,1
646,30362,1
646,68610,1
646,3113,1
646,63149,1
646,50726,1
646,4047,1
3039,0,1
3039,11717,1
3039,54562,1
3039,62830,1
3039,12192,1
3039,20869,1
695,0,1
695,5081,1
695,74924,1
695,80529,1
695,27681,1
695,84272,1
695,2262,1
695,62830,1
695,12192,1
3047,29460,1
3047,73439,1
3047,71215,1
3047,12117,1
3047,63165,1
3047,30751,1
3047,2262,1
3047,3113,1
3047,74772,1
3047,886,1
3047,34410,1
3047,11717,1
3047,68256,1
3047,28510,1
3047,79287,1
3047,2641,1
3047,41144,1
3047,81183,1
3047,30362,1
3047,66037,1
3047,7459,1
3047,21695,1
3047,31905,1
2075,12605,1
2075,32066,1
2075,64421,1
2075,65728,1
2075,75534,1
2075,53886,1
2075,16594,1
2075,12192,1
1239,0,1
1239,41920,1
1239,34242,1
1239,42544,1
1239,38594,1
1239,31378,1
1239,24487,1
1239,30727,1
1239,14580,1
1239,47575,1
1239,42112,1
1239,70965,1
1239,12309,1
1239,9614,1
1239,12740,1
1239,2717,1
1239,57403,1
1239,58674,1
1239,55335,1
1239,76635,1
1239,30845,1
1239,19900,1
1239,49571,1
137,0,1
137,12605,1
137,73439,1
137,9614,1
137,20192,1
137,16594,1
137,58869,1
137,24274,1
137,7249,1
137,63165,1
137,58604,1
137,62830,1
1302,78773,1
1302,21695,1
1302,46135,1
1302,19626,1
1302,23351,1
1302,12192,1
63,49321,1
63,43756,1
63,38355,1
63,16594,1
63,46915,1
63,48783,1
63,2262,1
63,62830,1
63,8621,1
63,54707,1
1212,28874,1
1212,12605,1
1212,16594,1
1212,79526,1
1212,52227,1
1212,68960,1
1054,63165,1
1054,20703,1
1054,68274,1
1054,36129,1
1054,12192,1
1054,14184,1
1166,12605,1
1166,63165,1
1166,2262,1
1166,43461,1
1166,79526,1
1166,44844,1
1166,43559,1
693,0,1
693,41920,1
693,67458,1
693,4052,1
693,72924,1
693,12603,1
693,12740,1
693,40450,1
693,3635,1
693,56774,1
693,73123,1
693,62830,1
693,12192,1
693,48067,1
693,22088,1
2699,62830,1
2699,16594,1
2699,25335,1
2699,59994,1
2699,6625,1
2699,43849,1
2699,77552,1
2699,75552,1
470,41920,1
470,12605,1
470,69917,1
470,12309,1
470,1245,1
470,49571,1
470,63165,1
470,18992,1
470,26189,1
470,62830,1
470,12192,1
2624,46915,1
2624,65050,1
2624,62830,1
2624,64591,1
2624,59428,1
2624,12192,1
987,28874,1
987,0,1
987,62983,1
987,4275,1
987,34443,1
987,2262,1
987,53885,1
987,62830,1
987,60469,1
987,13377,1
987,12605,1
987,8842,1
987,12309,1
987,7249,1
987,23200,1
987,20629,1
987,12192,1
987,57405,1
987,29489,1
987,23407,1
987,82702,1
987,68705,1
2368,0,1
2368,64486,1
2368,30053,1
2368,32192,1
2368,49571,1
2368,77456,1
2368,62237,1
2368,58328,1
1580,0,1
1580,1484,1
1580,9614,1
1580,62830,1
1580,68938,1
1580,14184,1
2263,0,1
2263,12605,1
2263,12309,1
2263,62983,1
2263,58128,1
2263,71378,1
2263,53682,1
2263,63165,1
2263,2262,1
2263,62447,1
2263,39939,1
2263,75534,1
2263,12192,1
1435,28510,1
1435,54182,1
1435,49080,1
1435,3977,1
1435,12740,1
1435,57507,1
1435,63165,1
1435,2262,1
1435,63149,1
1435,20825,1
1435,23497,1
1435,63582,1
732,7249,1
732,23640,1
732,8845,1
732,60316,1
732,22617,1
732,68705,1
732,57507,1
829,0,1
829,12605,1
829,38676,1
829,3463,1
829,15344,1
829,26566,1
829,63165,1
829,39939,1
829,1599,1
829,36165,1
829,59700,1
829,68705,1
608,0,1
608,76084,1
608,33425,1
608,3333,1
608,57628,1
608,74930,1
608,21936,1
608,83074,1
608,37842,1
608,34410,1
608,71069,1
608,42112,1
608,37756,1
608,695,1
608,12309,1
608,50378,1
608,80863,1
608,5606,1
608,12316,1
608,60568,1
608,45759,1
608,26057,1
608,84093,1
608,72781,1
608,62564,1
608,35789,1
608,16665,1
608,34443,1
608,65225,1
608,14662,1
608,37784,1
608,26215,1
608,57021,1
608,32503,1
608,73462,1
608,15022,1
608,41144,1
608,1053,1
608,13065,1
608,78773,1
608,6708,1
608,32517,1
608,77,1
608,75799,1
608,4601,1
608,46135,1
608,25515,1
608,20353,1
608,61268,1
608,49454,1
608,34820,1
608,83106,1
608,60720,1
608,60306,1
608,22030,1
608,4052,1
608,58674,1
608,47342,1
608,62970,1
608,27836,1
608,12740,1
608,11824,1
608,68890,1
608,42213,1
608,31233,1
608,10392,1
608,62279,1
608,16722,1
608,42544,1
608,50156,1
608,10739,1
608,8424,1
608,43910,1
608,46526,1
608,70252,1
608,84515,1
608,58418,1
608,16118,1
608,25335,1
608,73233,1
608,49571,1
608,8451,1
608,58128,1
608,47224,1
608,34242,1
608,49878,1
608,12113,1
608,12117,1
608,79527,1
608,11125,1
608,21126,1
608,1484,1
608,74569,1
608,53456,1
608,28015,1
608,25646,1
608,72924,1
608,84245,1
608,58131,1
608,21748,1
608,59381,1
608,47594,1
608,47264,1
608,42617,1
608,64724,1
608,70581,1
608,642,1
608,30243,1
608,21496,1
608,64868,1
608,18142,1
608,82612,1
608,10840,1
608,32351,1
608,27974,1
608,42018,1
608,8850,1
608,56541,1
608,53903,1
608,5538,1
608,40970,1
608,25417,1
608,41920,1
608,44757,1
608,36007,1
608,83302,1
608,46969,1
608,30429,1
608,79166,1
608,61791,1
608,17205,1
608,42090,1
608,17861,1
608,44330,1
608,6916,1
608,37681,1
608,16243,1
608,23848,1
608,23577,1
608,24050,1
608,38714,1
608,54936,1
608,47343,1
608,77702,1
608,41717,1
608,23862,1
608,31408,1
608,19581,1
608,2262,1
608,62830,1
608,33721,1
608,77069,1
608,61500,1
608,48180,1
608,55130,1
608,50975,1
608,76067,1
608,54964,1
608,64496,1
608,81327,1
608,79337,1
608,72738,1
608,41311,1
2642,20411,1
2642,14820,1
2642,61036,1
2642,41144,1
2642,79526,1
2642,62830,1
2642,26215,1
2642,40916,1
2642,42241,1
2642,36239,1
2642,24044,1
2642,53682,1
2642,65728,1
2642,57405,1
2642,59144,1
2642,52649,1
2642,12192,1
72,0,1
72,46239,1
72,8845,1
72,549,1
72,32351,1
72,62830,1
72,68522,1
72,58128,1
72,41144,1
72,39939,1
72,43461,1
72,79526,1
72,25335,1
72,12192,1
72,22734,1
472,41920,1
472,0,1
472,61420,1
472,38939,1
472,54016,1
472,83302,1
472,42544,1
472,12117,1
472,20304,1
472,73874,1
472,9923,1
472,65712,1
472,72794,1
472,886,1
472,62830,1
472,13377,1
472,23577,1
472,49571,1
472,63987,1
472,12309,1
472,20629,1
472,2717,1
472,78293,1
472,78773,1
2843,9971,1
2843,83984,1
2843,62689,1
2843,777,1
2843,48568,1
2843,67715,1
2843,54045,1
2843,78128,1
2843,82543,1
2843,48985,1
2843,56660,1
2285,49571,1
2285,2262,1
2285,32351,1
2285,62830,1
2285,16594,1
2285,24274,1
1278,0,1
1278,52280,1
1278,73774,1
1278,65823,1
1278,13277,1
1278,37681,1
1278,36847,1
1278,68274,1
1278,57355,1
1278,45015,1
1278,62830,1
1278,61226,1
1278,41792,1
2566,39213,1
2566,8843,1
2566,53885,1
2566,38951,1
2566,62830,1
2566,56170,1
2566,12192,1
722,0,1
722,42617,1
722,62830,1
722,109,1
722,44245,1
722,52649,1
722,64430,1
722,49571,1
722,21695,1
722,50737,1
722,68705,1
508,0,1
508,50212,1
508,12605,1
508,62447,1
508,72794,1
508,12192,1
1113,48783,1
1113,7414,1
1113,84700,1
1113,62830,1
1113,44051,1
1113,64430,1
1113,12192,1
1592,29536,1
1592,63165,1
1592,8842,1
1592,2262,1
1592,20629,1
1592,12605,1
1592,12192,1
46,0,1
46,43461,1
46,32230,1
46,78028,1
46,63165,1
46,2262,1
46,14662,1
46,38543,1
46,52493,1
46,19900,1
46,12192,1
183,49571,1
183,0,1
183,73713,1
183,62830,1
183,36762,1
183,58328,1
1485,0,1
1485,19138,1
1485,777,1
1485,32351,1
1485,12192,1
1485,73476,1
2898,0,1
2898,63446,1
2898,41574,1
2898,80529,1
2898,41762,1
2898,39453,1
2898,21695,1
2898,52824,1
2898,17069,1
2898,52249,1
2898,65313,1
2898,63582,1
2898,3679,1
2898,70193,1
2898,67973,1
2898,67445,1
2898,8398,1
2898,79755,1
2898,82642,1
2898,74046,1
2898,20599,1
2898,12192,1
2898,410,1
1612,37681,1
1612,69917,1
1612,21695,1
1612,43410,1
1612,47557,1
1612,71663,1
2877,76084,1
2877,15055,1
2877,49321,1
2877,14241,1
2877,7249,1
2877,62830,1
2877,12192,1
2877,569,1
2880,0,1
2880,63165,1
2880,2262,1
2880,19900,1
2880,12192,1
2880,31905,1
2355,36245,1
2355,0,1
2355,64486,1
2355,2262,1
2355,8845,1
2355,34531,1
115,59608,1
115,7390,1
115,21695,1
115,16594,1
